id,title,price,sqft,image,url,post_published_date,lat,long,postal_code,FSA,rental_type,bedrooms,bathrooms,furnished,pet_friendly,description,source
k_1517776719,"2 Bed, 2 Bath Ten York Condo For Rent",2700,830,https://i.ebayimg.com/00/s/NTAwWDQxOA==/z/om4AAOSw6yxfNUyO/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bed-2-bath-ten-york-condo-for-rent/1517776719,2020-08-13,43.64109759999999,43.64109759999999,M5J 2L9,M5J,condo,2,2,False,False,"For Lease
___________
$2900
10 York St Unit 2103 Toronto ON M5J 0E1
2 Beds
2 Bath
⏰ Sept 1st 2020
No Parking
___________",Kijiji
k_1505788410,2 Bedrooms Renovated Apartment for Rent - 135 Tyndall Avenue,2329,728,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/dBIAAOSw0kxfKxJo/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedrooms-renovated-apartment-for-rent-135-tyndall-avenue/1505788410,2020-08-13,43.6377125,43.6377125,M6K 2G4,M6K,apartment,2,1,False,True,Please view our available units by clicking on the virtual tour below.,Kijiji
k_1505787881,1 Bedroom Move in Today! Apartment for Rent - 118 Tyndall Avenue,1699,520,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/yEMAAOSwfb1fGAH8/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-move-in-today-apartment-for-rent-118-tyndall-avenue/1505787881,2020-08-13,43.63734119999999,43.63734119999999,M6K 2E7,M6K,apartment,1,1,False,True,Please view our available units by clicking on the virtual tour below.,Kijiji
k_1505788210,2 Bedroom Apartment for Rent - 75 Silver Springs Boulevard,2072,922,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/zLgAAOSwVapfLBPZ/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-apartment-for-rent-75-silver-springs-boulevard/1505788210,2020-08-13,43.8003455,43.8003455,M1V 1W2,M1V,apartment,2,1,False,True,Please view our available units by clicking on the virtual tour below.,Kijiji
k_1505788185,1 Bedroom Apartment for Rent - 65 Silver Springs Boulevard,1783,726,https://i.ebayimg.com/00/s/NzY4WDExNTI=/z/9JYAAOSwellfLBPW/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-apartment-for-rent-65-silver-springs-boulevard/1505788185,2020-08-13,43.8013008,43.8013008,M1V 1W1,M1V,apartment,1,1,False,True,Please view our available units by clicking on the virtual tour below.,Kijiji
k_1517775722,*-* HEART of Queen West - ONE (1) Bdrm LOFT w/ LARGE Patio *-*,2250,750,https://i.ebayimg.com/00/s/Mzg5WDgwMA==/z/hS4AAOSwmzFfNUth/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/heart-of-queen-west-one-1-bdrm-loft-w-large-patio/1517775722,2020-08-13,43.650405,43.650405,M5T 1X8,M5T,condo,1,1,True,False,"** DISCOUNTED RENT**
$2250 - Starting September 1st...!!!",Kijiji
k_1517775343,"2-BDR 2-Bath large condo apt, steps to High Park & subway",2460,950,https://i.ebayimg.com/00/s/MzAyWDQ1NA==/z/5CsAAOSwGYFfNUpe/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdr-2-bath-large-condo-apt-steps-to-high-park-subway/1517775343,2020-08-13,43.6561029,43.6561029,M6P1A1,M6P,condo,2,2,False,False,"Bright corner unit, 950 sqft. Convenient 2 bdr split design, 2 full huge bathrooms, dining room, living room. Central A/C, laundry, hardwood floor. Open concept kitchen, granite counter & breakfast bar. Private balcony. This condo has exercise room, billiards room, visitor parking, bbq area, and more. Great location, steps to subway & High Park, shopping, restaurants. Non-smoker, no pets please (one cat is OK). $2460/mo + hydro. Unfurnished. Available Sep 1. Serious applicants only. No agents please.",Kijiji
k_1517775219,1 Bdrm +1 Bath at 770 Bay (Lumiere Condo) -  Bay/College,1890,535,https://i.ebayimg.com/00/s/NDI2WDY0MA==/z/68QAAOSwubdfNUqg/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bdrm-1-bath-at-770-bay-lumiere-condo-bay-college/1517775219,2020-08-13,43.6601367,43.6601367,M5G 0A6,M5G,condo,1,1,False,False,Generous sized 1 Bedroom Suite with excellent floor plan and modern finishes In the heart of downtown at Bay/College.,Kijiji
k_1517774927,*-*-* ONE (1) Bedroom Condo - King West - Liberty Village *-*-*,1899,500,https://i.ebayimg.com/00/s/NDUwWDgwMA==/z/o8YAAOSwbW9fNUop/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-1-bedroom-condo-king-west-liberty-village/1517774927,2020-08-13,43.6405881,43.6405881,M6K 0A5,M6K,condo,1,1,True,False,*-*-* ONE (1) Bedroom Condo - Liberty Village/King West *-*-*,Kijiji
k_1517774510,"One BR Bedroom Condo (Yonge & College) $1,800",1800,510,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/iWIAAOSw0E1fNUnW/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-br-bedroom-condo-yonge-college-1-800/1517774510,2020-08-13,43.66110270000001,43.66110270000001,M5B 1L3,M5B,condo,1,1,False,False,"Large high-floor one bedroom suite available for rent. Stainless steel kitchen appliances with en-suite washer and dryer. Shared amenities include gym, indoor pool, sun deck, party-room, and 24 hour concierge. College station right outside your doors and short-walking distance to Eaton Center, City Hall, Ryerson University, U of T, and the Hospitals. 24 hours shoppers, grocery chains, and cafe are also nearby.",Kijiji
k_1517774351,1 Bedroom Condo at 87 Peter (Noir Condos) - in heart of downtown,1790,474,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/n1AAAOSw4qxfNUl8/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-condo-at-87-peter-noir-condos-in-heart-of-downtown/1517774351,2020-08-13,43.64680449999999,43.64680449999999,M5V 0P1,M5V,condo,1,1,False,False,"1 Bedroom, W/Open Concept Living/Dining Area with Balcony. Storage locker included.",Kijiji
k_1517773757,Amazing NEW 1BDR Condo downtown Toronto,1990,500,https://i.ebayimg.com/00/s/ODAwWDU3Nw==/z/7zkAAOSwPUNfNUjM/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/amazing-new-1bdr-condo-downtown-toronto/1517773757,2020-08-13,43.6413222,43.6413222,M5V 2P1,M5V,condo,1,1,False,True,"Modern & New 1 BDR CONDO with balcony and locker included. In the heart of downtown Toronto, steps to Theater and Entertainment districts! Walking distance to stores, Rogers Center, CN Tower and TTC/GO trains. AAA tenants only please. Brand new building across the street from the Stackt Market at Bathurst and Front. Building includes outdoor pool, 24h concierge, meeting/party rooms, bike storage, security system, state of the art gym and a health food store downstairs All built in kitchen unit appliances including washer/dryer. Laminate floors, blinds and light fixtures. Ceramic tiles floors in bathroom. Tenant pays hydro and water. Call 416-565-9361",Kijiji
k_1517773667,1 bedroom condo at Bayview Village,1900,620,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/2owAAOSw66RfNUhq/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-condo-at-bayview-village/1517773667,2020-08-13,43.8091015,43.8091015,M1W 3H6,M1W,condo,1,1,False,False,"1 bedroom condo for rent
3 Rean drive at Bayview and Shephard. Walking distance to bayview subway station, Bayview Village shopping centre, highway 401/404.
Bright and spacious with large windows.
Balcony with wonderful, unobstructed view.
Fully carpeted unit – great for families with small children.
All utilities are included (heat, hydro, water).
Laundry (washer/dryer) in suite.
One parking space and one locker.
Amenities include: pool, gym, sauna, party room, and guest suite
Move in date: Aug 20th or afterwards",Kijiji
k_1517773595,2 Beds 1 Bath - Apartment/ Condo DOWNTOWN Toronto for RENT,2500,750,https://i.ebayimg.com/00/s/NDgwWDY0MA==/z/2xsAAOSwQYBfNUh3/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-beds-1-bath-apartment-condo-downtown-toronto-for-rent/1517773595,2020-08-13,43.6535275,43.6535275,M5A 4S7,M5A,condo,2,1,False,False,"FOR RENT - ""The Richmond"" - Downtown living at its best. Spacious 2-bedroom suite with double balcony for professionals, international students, or corporate dwelling! *PARKING AVAILABLE EXTRA.",Kijiji
k_1517773532,Waterclub Condo in Downtown Toronto with Lake View,1999,555,https://i.ebayimg.com/00/s/MzkyWDcxOA==/z/AcoAAOSwWHdfNUkE/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/waterclub-condo-in-downtown-toronto-with-lake-view/1517773532,2020-08-13,43.6400247,43.6400247,M5J 2Y5,M5J,condo,1,1,False,True,"A bright one bedroom Waterclub Condo apartment on high floor with high ceiling and French Balcony. South-West exposure, Panoramic Picture of the Lake. Six appliances and amazing amenities, such as fitness room, pool and many more. Great walking score and transit score, close to many main Downtown Attractions. Available September 01/ 2020. $1999/month.",Kijiji
k_1517773141,Partially Furnished Studio / bachelor Apartment Downtown Toronto,1470,550,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/kzgAAOSwX4BfNUg0/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/partially-furnished-studio-bachelor-apartment-downtown-toronto/1517773141,2020-08-13,43.635392,43.635392,M6K1C1,M6K,apartment,0,1,True,False,"Available September 1, 2020",Kijiji
k_1517773070,"Luxury 1 Bed, Parking Included, Lake View, High Park, Humber Bay",1850,477,https://i.ebayimg.com/00/s/MTIwMFgxNjAw/z/HAcAAOSwF9FfNUe1/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/luxury-1-bed-parking-included-lake-view-high-park-humber-bay/1517773070,2020-08-13,43.6362926,43.6362926,M6S 5B3,M6S,condo,1,1,False,False,"Beautiful 1 bedroom in NXT condos at 103 The Queensway steps from High Park, Humber Bay Shores, Lakeshore Blvd west. Bike to King Street, Queen West, Liberty Village, mins from Downtown. September availability.
Great for nature lovers that want to be close to the city, and want to enjoy the Waterfront Trail, Humber River, and High Park. Enjoy biking down the waterfront trail, kayaking up the Humber River, taking in the cherry blossoms in High Park, running or strolling along the Humber Bay, or just enjoy the lake view on a nice summer day from the large balcony.
Highly connected with TTC bus and Queen Streetcar right at the doorstep 24hrs, 7 min bus ride to Runnymede Subway station, Highway accessible close to Gardiner Expressway entrance and exits, and easy access to Lakeshore Blvd and The Queensway. Biking distance from Downtown, King West, Queen West, and Liberty Village, Roncesvalles neighbourhoods. 10 minute drive to downtown core.
Amazing neighbourhoods within walking distance including Bloor West Village and Humber Bay Shores with lots of shops, cafes, bars, restaurants, and grocery stores. Great for couples or singles.
Fully loaded unit with washer and dryer in the unit, 1 parking spot, rare bicycle rack for 2 bikes, and 1 locker all included.
High quality suite with :
* Granite counter top
* Full sized stainless steel appliance
* Engineered wood flooring,
* Floor to ceiling windows
* High ceiling
* Large balcony
Many building amenities including:
* 24hr onsite cashierless grocery market (Aisle 24)
* 2 Gyms
Indoor swimming pool
* Outdoor swimming pool
* Party room
* Theatre room
* Guest suites
* Sauna
* BBQ
* Tennis court
* 24hr concierge and security
* On-site day care available.
Lease details are as follows:
* Available September
* $1,850/month including Parking, dual Bike Rack, and Locker
* Hydro extra
* 1 year lease (first and last month deposit required)
* Lease Agreement, Employment Letter, Credit Report, References
* Non-Smoking unit and building
Contact by email for a quick response to complete a rental application. Private showings are limited to qualified applicants in line with COVID guidelines.",Kijiji
k_1515468328,LOFT furnished large 1 bedroom + den - 5min to downtown,2000,1200,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/L98AAOSwktNfJTuK/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/loft-furnished-large-1-bedroom-den-5min-to-downtown/1515468328,2020-08-13,43.6043498,43.6043498,M8V 2S9,M8V,apartment,1,1,True,False,Royal York and lakeshore for appointment pl call 416-529-59-59,Kijiji
k_1517772581,3 bedroom apartment for rent at warden and finch,2200,1200,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/CwYAAOSwhlNfNUdy/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/3-bedroom-apartment-for-rent-at-warden-and-finch/1517772581,2020-08-13,43.7984059,43.7984059,M1W 2V2,M1W,condo,3,2,False,False,"3 bedroom apartment for rent at warden and finch (approximately 1200 sq ft) $2200 per month Approximately 1200 sq ft Heat and water included, hydro extra two washrooms, master bedroom with walk in closet, storage room inside apartment, dishwasher two parking spaces corner apartment Close to grocery, bridlewood mall, elementary and high school, medical building Located right next to bus stop amenities include outdoor pool, sauna, gym, and party room",Kijiji
k_1517772053,2 Bdrm Highway 401 & Morningside,2200,1000,https://i.ebayimg.com/00/s/MTIwMFgxNTk5/z/dkkAAOSwMWhfNUb4/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bdrm-highway-401-morningside/1517772053,2020-08-13,43.7853427,43.7853427,M1E5E6,M1E,condo,2,2,False,True,"Spacious, sunfilled renovated 2 bedroom, 2 full washroom condo unit close to highway, transit and 3 different college and universities.
The apartment features new flooring, new stainless steel appliances including dishwasher. New kitchen with quartz countertops and 2 renovated bathrooms and laundry as well.
Beautiful breathtaking unobstructed views of the ravine , 2 parking spots and a walk in closet are some more bonuses of this perfect apartment.
Large master bedroom, big windows thru out and great size closets.
The building comes with 24 hour concierge, gym, lots of visitor parking and tennis courts.
Available Aug 17th onwards. If interested call Lily at 647 987 9747 or email. 2200 a month includes all utilities.",Kijiji
k_1513847752,furnished bachelor - Royal York and lakeshore-5m to Downtown,1250,600,https://i.ebayimg.com/00/s/ODAwWDYwMA==/z/beEAAOSwmTxfGbeO/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/furnished-bachelor-royal-york-and-lakeshore-5m-to-downtown/1513847752,2020-08-13,43.6043498,43.6043498,M8V 2S9,M8V,apartment,0,1,True,False,"Royal York and lakeshore /for any ? pl call 416-529-59-59
1min to lake Ontario
1min - No frils
1min- Go traine
1min- street car
and more.......",Kijiji
k_1517380470,"1 Bedroom condo for rent, downtown, Yonge and College",1800,550,https://i.ebayimg.com/00/s/NDI3WDY0MA==/z/7gMAAOSwbdBfMpms/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/1-bedroom-condo-for-rent-downtown-yonge-and-college/1517380470,2020-08-13,43.659127,43.659127,M5G 2K2,M5G,condo,1,1,False,False,"Aura Luxury Condo, 1 Bedroom 548Sf, Large Balcony Unit with Unobstructed West View, Laminate Floor Thru-out, Stainless Steel Appliances, Granite Countertop, Excellent Facilities including Crunch Fitness gym in the building, Excellent Location, Next Door to College Park Subway, Minutes To Financial/Entertainment District, Ryerson and U of T, Top Hospitals, Eaton Centre, Theatre, Art Gallery, and much more Amenities.",Kijiji
k_1516292405,Spacious 1 + Den (Fits 2 Bed) with Parking at Yonge & Bloor,2100,580,https://i.ebayimg.com/00/s/NTMzWDgwMA==/z/ts8AAOSwehpfKuhv/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/spacious-1-den-fits-2-bed-with-parking-at-yonge-bloor/1516292405,2020-08-05,43.6694425,43.6694425,M4Y 3C3,M4Y,condo,1,1,False,False,Spacious 1 + Den Condo that could easily serve as a 2 Bed with north-facing balcony at the heart of Yonge and Bloor with Underground Parking. Den can be used as 2nd bedroom.,Kijiji
k_1517769745,One Bed + One Parking condo for Lease,1800,560,https://i.ebayimg.com/00/s/NTM0WDgwMA==/z/JtAAAOSwpaBfNUOt/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/one-bed-one-parking-condo-for-lease/1517769745,2020-08-13,43.7743252,43.7743252,M2J 0B7,M2J,condo,1,1,False,False,One bed room plus parking condo for lease. Close to 404/401/TTC/Fairview Mall.,Kijiji
k_1517769694,"2 Bedroom, 2 full Bathroom, 1 Parking for rent-Wynford/Eglinton",2200,1056,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/-akAAOSwWHdfNUBP/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/2-bedroom-2-full-bathroom-1-parking-for-rent-wynford-eglinton/1517769694,2020-08-13,43.7303213,43.7303213,M3C 3M8,M3C,condo,2,2,False,True,"First 6 months discount of $100 per month in rent. Please call Mansoor- 647.882.5760
20th floor, south view, Solarium. Close to TTC bus stop & new Eglinton East line subway Stn. Storage with in Laundry room, extra can be rented. Condo Building has lot of feature including Business Centre, Concierge, Guest Suite(s), Gym / Exercise Room, Hot Tub / Jacuzzi, Library, Media Room, Meeting Room, Party Room(s), Pool, Rec Center, Sauna, Squash Court(s), Tennis Court(s), Visitor Lounge, Visitor Parking , Etc.",Kijiji
k_1517769333,100 HARBOUR STREET - HARBOUR PLAZA CONDOS - HIGH FLOOR 1 BEDROOM,1850,565,http://img.youtube.com/vi/a3fYsuIEgL4/0.jpg,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/100-harbour-street-harbour-plaza-condos-high-floor-1-bedroom/1517769333,2020-08-13,43.6417752,43.6417752,M5J 1B7,M5J,condo,1,1,False,False,WATCH THIS LIVE VIDEO TOUR AT: http://www.elizabethgoulart.com/Featured-412.htm,Kijiji
k_1517769319,Condo 2 bedrooms (1+1),1800,900,https://i.ebayimg.com/00/s/NjAwWDgwMA==/z/RXIAAOSwjQRfNUKw/$_27.JPG,https://www.kijiji.ca/v-apartments-condos/city-of-toronto/condo-2-bedrooms-1-1/1517769319,2020-08-13,43.7592624,43.7592624,M9V 5E7,M9V,condo,1,1,False,False,"Location Steeles/Kipling
Spacious Condominium 2 Bedroom 1+1
1.5 bathroom including one Parking
building facilities: Swimming Pool, Gym, Jacuzzi and Sauna
Hydro is not included
Rent $1800/month
Call 416-900-8286
Text only 416-827-6061",Kijiji
